###ERROR###Hypochoeris maculata,Harjuhäränsilmä
Hypochoeris radicata,Liuskalehtihäränsilmä,1,https://upload.wikimedia.org/wikipedia/commons/9/91/Hypochaeris_radicata_3285.JPG,1045930,1465609
Lactuca sativa,Ruokasalaatti,1,https://upload.wikimedia.org/wikipedia/commons/d/da/Iceberg_lettuce_in_SB.jpg,194915,5355749
Lactuca serriola,Piikkisalaatti,1,https://upload.wikimedia.org/wikipedia/commons/a/a7/Lactucaserriola2web.jpg,935965,5355749
Lactuca sibirica,Siperiansinivalvatti,1,https://upload.wikimedia.org/wikipedia/commons/a/a7/Lactucaserriola2web.jpg,956905,635057
Lactuca tatarica,Sinivalvatti,1,https://upload.wikimedia.org/wikipedia/commons/8/8e/Lactuca_tatarica.JPG,557272,39266509
Lapsana communis,Linnunkaali,1,https://upload.wikimedia.org/wikipedia/commons/3/3f/Nipplewort.jpg,935967,2039300
Leontodon autumnalis,Syysmaitiainen,1,https://upload.wikimedia.org/wikipedia/commons/1/17/Leontodon_autumnalis_detail.jpeg,270699,26373597
###ERROR###Leontodon autumnalis var. autumnalis,Silosyysmaitiainen
###ERROR###Leontodon autumnalis var. pratensis,Karvasyysmaitiainen
###ERROR###Leontodon autumnalis var. taraxaci,Tunturisyysmaitiainen
Leontodon hispidus,Kesämaitiainen,1,https://upload.wikimedia.org/wikipedia/commons/e/e7/Leontodon_hispidus_-_kare_seanupp.jpg,983511,2072457
Leontodon saxatilis,Juovamaitiainen,1,https://upload.wikimedia.org/wikipedia/commons/1/1e/Leontodontaraxacoides.jpg,983511,18279900
Mycelis muralis,Jänönsalaatti,1,https://upload.wikimedia.org/wikipedia/commons/5/54/Mycelis_muralis.jpeg,387898,18125483
Picris echioides,Karheakitkerö,1,https://upload.wikimedia.org/wikipedia/commons/2/26/Picris_echioides_inflorescence.jpg,1042166,21758783
Picris hieracioides,Keltanokitkerö,1,https://upload.wikimedia.org/wikipedia/commons/0/01/Illustration_Picris_hieracioides0.jpg,1304917,11804240
Pilosella aurantiaca,Oranssikeltano,1,https://upload.wikimedia.org/wikipedia/commons/6/61/Hieracium_aurantiacum_LC0106.jpg,-1,240760
Pilosella caespitosa,Niittykeltano,1,https://upload.wikimedia.org/wikipedia/commons/c/cd/Yellow_Hawkweed.jpg,-1,-1
###ERROR###Pilosella cymosa,Viuhkokeltano
Pilosella lactucella,Korvakeltano,1,https://upload.wikimedia.org/wikipedia/commons/c/c5/Tussilago_farfara.JPG,242964,242964
Pilosella officinarum,Huopakeltano,1,https://upload.wikimedia.org/wikipedia/commons/b/b0/Hieracium_pilosella_plant.jpg,257635,1430815
Pilosella peleteriana,Mäkikeltano,1,https://upload.wikimedia.org/wikipedia/commons/f/f7/Brucebo_atelje.jpg,-1,47458181
###ERROR###Pilosella praealta,Ahdekeltano
###ERROR###Pilosella x auriculiformis,Sirkunvoikeltano
###ERROR###Pilosella x blyttiana,Rusokeltano
###ERROR###Pilosella x densiflora,Kerävoikeltano
###ERROR###Pilosella x dimorphoides,Norrlininkeltano
###ERROR###Pilosella x dubia,Harakankeltano
###ERROR###Pilosella x floribunda,Ruotsinkeltano
###ERROR###Pilosella x glomerata,Tiheäpääkeltano
###ERROR###Pilosella x piloselliflora,Hiirenvoikeltano
###ERROR###Pilosella x septentrionalis,Ketovoikeltano
Prenanthes purpurea,Punanauhahuisku,1,https://upload.wikimedia.org/wikipedia/commons/0/0a/Prenanthes_purpurea_%28Hasenlattich%29_IMG_1123.jpg,-1,-1
Scolymus hispanicus,Espanjankultaohdake,1,https://upload.wikimedia.org/wikipedia/commons/f/f4/Scolymus_hispanicus.jpg,-1,-1
Scolymus maculatus,Kaljukultaohdake,1,https://upload.wikimedia.org/wikipedia/commons/6/67/Scolymus_maculatus.jpg,-1,-1
Scorzonera hispanica,Mustajuuri,1,https://upload.wikimedia.org/wikipedia/commons/1/11/Schorseneer_plant_Scorzonera_hispanica.jpg,351686,351686
Scorzonera hispida,Egyptinsikojuuri,1,https://upload.wikimedia.org/wikipedia/commons/b/b7/Scorzonera_humilis.jpg,1184430,844646
Scorzonera humilis,Sikojuuri,1,https://upload.wikimedia.org/wikipedia/commons/b/b7/Scorzonera_humilis.jpg,1184430,24801156
Sonchus arvensis,Peltovalvatti,1,https://upload.wikimedia.org/wikipedia/commons/b/b4/Illustration_Sonchus_arvensis0.jpg,201416,10462021
Sonchus arvensis var. arvensis,Rikkapeltovalvatti,1,https://upload.wikimedia.org/wikipedia/commons/e/e2/Amphipoea_crinanensis.jpg,201416,24662253
###ERROR###Sonchus arvensis var. maritimus,Meripeltovalvatti
Sonchus asper,Otavalvatti,1,https://upload.wikimedia.org/wikipedia/commons/8/83/Sonchus_asper2.jpg,557030,5353379
Sonchus oleraceus,Kaalivalvatti,1,https://upload.wikimedia.org/wikipedia/commons/f/f9/Sonchus_February_2008-1.jpg,994064,10461698
Sonchus tenerrimus,Hentovalvatti,1,https://upload.wikimedia.org/wikipedia/en/0/03/Sivone.jpg,557030,28337890
Tolpis barbata,Partakeltasilmä,1,https://upload.wikimedia.org/wikipedia/commons/7/79/Tolpis_barbata_Flower_Closeup_DehesaBoyaldePuertollano.jpg,1225853,29335436
Tolpis umbellata,Sarjakeltasilmä,1,https://upload.wikimedia.org/wikipedia/commons/6/66/Chicory_flower_001.jpg,1225853,24667152
Tragopogon dubius,Etelänpukinparta,1,https://upload.wikimedia.org/wikipedia/commons/7/73/Yellow_Flower_Beautiful_Goats_Beard_DSC_0289.JPG,1184790,6557673
Tragopogon pratensis,Piennarpukinparta,1,https://upload.wikimedia.org/wikipedia/commons/8/86/Tragopogon_pratensis_subsp._pratensis_bgiu.jpg,994038,4160192
Tragopogon pratensis ssp. orientalis,Idänpukinparta,1,https://upload.wikimedia.org/wikipedia/commons/b/b4/G.maculatum.jpg,1184790,15572138
Tragopogon pratensis ssp. pratensis,Isopukinparta,1,https://upload.wikimedia.org/wikipedia/commons/b/b4/G.maculatum.jpg,562222,15572138
Helianthemum nummularium,Kultapäivännouto,1,https://upload.wikimedia.org/wikipedia/commons/a/a8/Sonnenr%C3%B6schen.jpg,690359,4722217
Tuberaria guttata,Täplänouto,1,https://upload.wikimedia.org/wikipedia/commons/9/91/Tuberaria_guttata_Crete.jpg,1038455,4601933
Hypericum hirsutum,Karvakuisma,1,https://upload.wikimedia.org/wikipedia/commons/7/76/Hypericum_hirsutum_coteau-charteves_02_23062007_2.jpg,1035754,33076513
Hypericum humifusum,Matalakuisma,1,https://upload.wikimedia.org/wikipedia/commons/c/c8/Hypericum_humifusum_W.jpg,730218,33076037
Hypericum maculatum,Särmäkuisma,1,https://upload.wikimedia.org/wikipedia/commons/a/ae/Geflecktes_Johanniskraut.jpg,316462,17522034
Hypericum montanum,Vuorikuisma,1,https://upload.wikimedia.org/wikipedia/commons/b/be/Hypericum_montanum06.jpg,273548,26373449
Hypericum perforatum,Mäkikuisma,1,https://upload.wikimedia.org/wikipedia/commons/4/47/Saint_John%27s_wort_flowers.jpg,5512,183555
Hypericum pubescens,Villakuisma,1,https://upload.wikimedia.org/wikipedia/commons/5/5c/Starr_010309-0546_Calophyllum_inophyllum.jpg,730218,51848802
###ERROR###Hypericum x desetangsii,Ristikuisma
Colchicum autumnale,Syysmyrkkylilja,1,https://upload.wikimedia.org/wikipedia/commons/b/b4/Illustration_Colchicum_autumnale0.jpg,680007,633252
Commelina communis,Rikkasoljo,1,https://upload.wikimedia.org/wikipedia/commons/8/82/C.communis_after_rain.jpg,987183,8171787
Tradescantia fluminensis,Rionjuoru,1,https://upload.wikimedia.org/wikipedia/commons/0/05/Tradescantia_fluminensis_Flower_1.jpg,19558,2517714
Convallaria majalis,Kielo,1,https://upload.wikimedia.org/wikipedia/commons/1/1a/Convallaria_majalis_0002.JPG,59037,238446
Maianthemum bifolium,Metsäoravanmarja,1,https://upload.wikimedia.org/wikipedia/commons/3/3f/Dvilapes_medutes_ziedai.jpg,203610,3157374
Polygonatum multiflorum,Lehtokielo,1,https://upload.wikimedia.org/wikipedia/commons/1/16/Polygonatum_multiflorum_bluete.jpeg,1091641,12190712
Polygonatum odoratum,Kalliokielo,1,https://upload.wikimedia.org/wikipedia/commons/2/2c/Angular_solomons-seal_Polygonatum_odoratum.jpg,240752,13039243
Calystegia pulchra,Somakarhunköynnös,1,https://upload.wikimedia.org/wikipedia/commons/1/12/Calystegia_pulchra_bluete.jpeg,989219,10837073
Calystegia sepium,Karhunköynnös,1,https://upload.wikimedia.org/wikipedia/commons/0/0f/Calystegia_April_2008-1.jpg,798460,2690115
Calystegia sepium ssp. sepium,Valkokarhunköynnös,1,https://upload.wikimedia.org/wikipedia/commons/b/b4/G.maculatum.jpg,989219,15572138
Calystegia sepium ssp. spectabilis,Punakarhunköynnös,1,https://upload.wikimedia.org/wikipedia/commons/b/b4/G.maculatum.jpg,989219,15572138
Convolvulus arvensis,Peltokierto,1,https://upload.wikimedia.org/wikipedia/commons/3/3b/Convolvulus_arvensis.jpg,787873,4954263
Convolvulus tricolor,Kirjokierto,1,https://upload.wikimedia.org/wikipedia/commons/8/8b/Convolvulus_April_2010-1.jpg,988960,26981701
Ipomoea hederacea,Liuskaelämänlanka,1,https://upload.wikimedia.org/wikipedia/commons/9/94/Ipomoea_hederacea_001.JPG,678948,14357419
Ipomoea lacunosa,Kaljuelämänlanka,1,https://upload.wikimedia.org/wikipedia/commons/0/05/Ipomoea_lacunosa1.jpg,678948,32350363
Ipomoea purpurea,Aitoelämänlanka,1,https://upload.wikimedia.org/wikipedia/commons/d/db/BlueMorningGlory.jpg,361397,3021808
Cornus alba,Pensaskanukka,1,https://upload.wikimedia.org/wikipedia/commons/1/1f/Cornus_alba_a2.jpg,970769,5582610
###ERROR###Cornus alba ssp. alba,Idänpensaskanukka
###ERROR###Cornus alba ssp. stolonifera,Lännenpensaskanukka
Cornus canadensis,Kanadanruohokanukka,1,https://upload.wikimedia.org/wikipedia/commons/0/0b/CanadianDogwoodGrowingTrailSide_cropped.jpg,841730,2188452
Cornus sanguinea,Mustamarjakanukka,1,https://upload.wikimedia.org/wikipedia/commons/6/6f/Cornus_sanguinea_Sturm39.jpg,1041530,2890025
Cornus suecica,Ruohokanukka,1,https://upload.wikimedia.org/wikipedia/commons/7/7f/Cornus_suecica_LC0306.jpg,379017,5197666
Crassula aquatica,Vesipaunikko,1,https://upload.wikimedia.org/wikipedia/commons/9/9e/Crassula_aquatica.jpg,907841,14944984
Crassula tillaea,Sammalpaunikko,1,https://upload.wikimedia.org/wikipedia/commons/f/f6/Crassula_tillaea.jpg,801260,14945228
Jovibarba globifera,Pallomehiparta,1,https://upload.wikimedia.org/wikipedia/commons/8/87/Jovibarba_globifera_globifera-2.JPG,1262264,40653659
Rhodiola rosea,Pohjanruusujuuri,1,https://upload.wikimedia.org/wikipedia/commons/e/ef/Rhodiola_rosea_a2.jpg,144727,1322555
Sedum acre,Keltamaksaruoho,1,https://upload.wikimedia.org/wikipedia/commons/6/68/Sedum_acre_062611.jpg,296329,5275971
Sedum aizoon,Siperianmaksaruoho,1,https://upload.wikimedia.org/wikipedia/commons/8/8d/Sedum_lanceolatum_%28Keck%29.jpg,629408,709394
Sedum album,Valkomaksaruoho,1,https://upload.wikimedia.org/wikipedia/commons/6/6e/Sedum_album_03_ies.jpg,1041114,17165941
Sedum anacampseros,Mykerömaksaruoho,1,https://upload.wikimedia.org/wikipedia/commons/2/2e/Anacampseros_rufescens1_ies.jpg,296232,25221920
Sedum annuum,Kesämaksaruoho,1,https://upload.wikimedia.org/wikipedia/commons/8/8d/Sedum_lanceolatum_%28Keck%29.jpg,1152082,709394
Sedum ewersii,Turkestaninmaksaruoho,1,https://upload.wikimedia.org/wikipedia/commons/8/8d/Sedum_lanceolatum_%28Keck%29.jpg,296232,709394
###ERROR###Sedum forsterianum,Peiponmaksaruoho
Sedum hispanicum,Espanjanmaksaruoho,1,https://upload.wikimedia.org/wikipedia/commons/8/8d/Sedum_lanceolatum_%28Keck%29.jpg,1041116,709394
Sedum hybridum,Mongolianmaksaruoho,1,https://upload.wikimedia.org/wikipedia/commons/8/8d/Sedum_lanceolatum_%28Keck%29.jpg,629408,709394
Sedum kamtschaticum,Kamtsatkanmaksaruoho,1,https://upload.wikimedia.org/wikipedia/commons/8/8d/Sedum_lanceolatum_%28Keck%29.jpg,629406,709394
Sedum lydium,Lyydianmaksaruoho,1,https://upload.wikimedia.org/wikipedia/commons/8/8d/Sedum_lanceolatum_%28Keck%29.jpg,296232,709394
Sedum rupestre,Kalliomaksaruoho,1,https://upload.wikimedia.org/wikipedia/commons/5/53/Sedum_reflexum_1_by_Line1.jpg,1041109,5626609
Sedum sexangulare,Särmämaksaruoho,1,https://upload.wikimedia.org/wikipedia/commons/9/94/Sedum_acre_plant_and_flowers.png,1041107,22546071
Sedum spurium,Kaukasianmaksaruoho,1,https://upload.wikimedia.org/wikipedia/commons/9/9b/Roze_vetkruid_R0011801.JPG,629409,14121435
Sedum telephium,Isomaksaruoho,1,https://upload.wikimedia.org/wikipedia/commons/c/cc/Sedum_telephium_240808e.jpg,313802,9167954
Sedum telephium ssp. maximum,Lännenisomaksaruoho,1,https://upload.wikimedia.org/wikipedia/commons/5/55/Sedum_fabaria_a5.jpg,313802,9167954
Sedum telephium ssp. ruprechtii,Vahaisomaksaruoho,1,https://upload.wikimedia.org/wikipedia/commons/5/55/Sedum_fabaria_a5.jpg,-1,9167954
###ERROR###Sedum telephium ssp. telephium,Punaisomaksaruoho
Sedum villosum,Karvamaksaruoho,1,https://upload.wikimedia.org/wikipedia/commons/3/30/Iceland_Plants_4851.JPG,459650,459650
Sempervivum arachnoideum,Seittimehitähti,1,https://upload.wikimedia.org/wikipedia/commons/0/0f/Sempervivum_arachnoideum.jpg,1163330,5813208
Sempervivum marmoreum,Marmorimehitähti,1,https://upload.wikimedia.org/wikipedia/commons/0/0f/Sempervivum_arachnoideum.jpg,1220948,659374
Sempervivum tectorum,Kattomehitähti,1,https://upload.wikimedia.org/wikipedia/commons/5/51/Sempervivum_tectorum_Almindelig_Husl%C3%B8g.jpg,1041101,10686647
Cryptogramma crispa,Liesu,1,https://upload.wikimedia.org/wikipedia/commons/1/1f/Cryptogramma_crispa.jpg,962498,28097077
Bryonia alba,Mustakoiranköynnös,1,https://upload.wikimedia.org/wikipedia/commons/5/50/Bryonia_alba1pl.jpg,1041124,25312701
Bryonia dioica,Punakoiranköynnös,1,https://upload.wikimedia.org/wikipedia/commons/a/ad/P1000627_Bryonia_dioica_%28Cucurbitaceae%29_Plant.JPG,1041759,27657653
Citrullus lanatus,Vesimeloni,1,https://upload.wikimedia.org/wikipedia/commons/4/47/Taiwan_2009_Tainan_City_Organic_Farm_Watermelon_FRD_7962.jpg,112488,1913515
Cucumis melo,Meloni,1,https://upload.wikimedia.org/wikipedia/commons/f/ff/Muskmelon.jpg,112473,23546532
Cucumis metuliferus,Kivakurkku,1,https://upload.wikimedia.org/wikipedia/commons/1/1a/2015-02-01_Cucumis_metuliferus_Kiwano_anagoria.JPG,96309,1236041
Cucumis sativus,Kurkku,1,https://upload.wikimedia.org/wikipedia/commons/9/96/ARS_cucumber.jpg,53169,1036992
Cucurbita pepo,Kurpitsa,1,https://upload.wikimedia.org/wikipedia/commons/a/a6/Cucurbita_pepo_collage_1.png,93784,311913
Ecballium elaterium,Ruiskukurkku,1,https://upload.wikimedia.org/wikipedia/commons/9/93/Ecballium_elaterium1.jpg,160761,5519539
Echinocystis lobata,Piikkikurkku,1,https://upload.wikimedia.org/wikipedia/commons/3/3d/Echinocystis_lobata.jpg,160761,24274951
Sicyos angulatus,Karvakurkku,1,https://upload.wikimedia.org/wikipedia/commons/7/7a/Sicyos_angulatus_001.JPG,160761,13353588
Juniperus communis,Kotikataja,1,https://upload.wikimedia.org/wikipedia/commons/a/a1/Jeneverbes.jpg,9267,446146
###ERROR###Juniperus communis ssp. communis,Metsäkataja
###ERROR###Juniperus communis ssp. nana,Lapinkataja
Thuja occidentalis,Kanadantuija,1,https://upload.wikimedia.org/wikipedia/commons/a/a7/Thuja_occidentalis.jpg,29730,460259
Thuja plicata,Jättituija,1,https://upload.wikimedia.org/wikipedia/commons/a/a3/Thuja_plicata_Vancouver.jpg,1010326,460250
Cuscuta campestris,Amerikanvieras,1,https://upload.wikimedia.org/wikipedia/commons/c/cd/Cuscuta_campestris.jpeg,975532,18000198
Cuscuta epilinum,Pellavanvieras,1,https://upload.wikimedia.org/wikipedia/commons/e/e0/Cuscuta_sp_on_sage.jpg,823203,54019
Cuscuta epithymum,Nurmivieras,1,https://upload.wikimedia.org/wikipedia/commons/2/28/Cuscuta_epithymum1.jpg,1046668,14402050
Cuscuta europaea,Euroopanvieras,1,https://upload.wikimedia.org/wikipedia/commons/a/a5/Cuscuta_europaea_%28on_Urtica_dioica%29.jpg,286618,13795364
###ERROR###Cuscuta europaea ssp. europaea,Humalanvieras
###ERROR###Cuscuta europaea ssp. halophyta,Merenrantavieras
###ERROR###Cuscuta scandens,Aasianvieras
###ERROR###Blysmus compressus,Litteäkaisla
###ERROR###Blysmus rufus,Ruskokaisla
Bolboschoenus maritimus,Merikaisla,1,https://upload.wikimedia.org/wikipedia/commons/8/8a/BolboschoenusMaritimus2.jpg,1017523,26044335
Carex acuta,Viiltosara,1,https://upload.wikimedia.org/wikipedia/commons/9/9b/Carex_acuta1.JPG,434393,15429008
Carex acutiformis,Hetesara,1,https://upload.wikimedia.org/wikipedia/commons/4/41/Carex_acutiformis.jpg,996640,25331437
Carex appropinquata,Röyhysara,1,https://upload.wikimedia.org/wikipedia/commons/3/35/Carex_appropinquata_-_Berlin_Botanical_Garden_-_IMG_8471.JPG,852762,27693914
Carex aquatilis,Vesisara,1,https://upload.wikimedia.org/wikipedia/commons/7/79/Carex_aquatilis.jpg,710280,21056382
###ERROR###Carex arctogena,Tunturinuppisara
Carex arenaria,Hietikkosara,1,https://upload.wikimedia.org/wikipedia/commons/4/40/CarexArenaria.jpg,996642,12352510
Carex atherodes,Vienansara,1,https://upload.wikimedia.org/wikipedia/commons/2/22/Carexatherodes.jpg,992327,21094155
###ERROR###Carex atrata,Mustasara
Carex atrofusca,Sysisara,1,https://upload.wikimedia.org/wikipedia/commons/3/3b/Carex_spp_Sturm55.jpg,356098,39358632
Carex bigelowii,Tunturisara,1,https://upload.wikimedia.org/wikipedia/commons/5/5b/Carex_bigelowii.JPG,558597,34038320
###ERROR###Carex bigelowii ssp. rigida,Euroopantunturisara
###ERROR###Carex bohemica,Mykerösara
Carex brunnescens,Polkusara,1,https://upload.wikimedia.org/wikipedia/commons/3/3e/Carex_brunnescens.jpg,1031036,40946392
Carex brunnescens var. brunnescens,Kangaspolkusara,1,https://upload.wikimedia.org/wikipedia/commons/3/3e/Carex_brunnescens.jpg,1031036,40946392
###ERROR###Carex brunnescens var. vitilis,Korpipolkusara
Carex buxbaumii,Nuijasara,1,https://upload.wikimedia.org/wikipedia/commons/7/7e/Carex_buxbaumii_kz1.jpg,999365,21105423
###ERROR###Carex buxbaumii ssp. buxbaumii,Rantanuijasara
###ERROR###Carex buxbaumii ssp. mutica,Lapinnuijasara
Carex canescens,Harmaasara,1,https://upload.wikimedia.org/wikipedia/commons/1/10/Carex.curta.2.jpg,326873,16924969
###ERROR###Carex capillaris,Hapsisara
Carex capitata,Lettonuppisara,1,https://upload.wikimedia.org/wikipedia/commons/1/15/Carexcapitata.jpg,356098,21105590
###ERROR###Carex caryophyllea,Kevätsara
Carex cespitosa,Mätässara,1,https://upload.wikimedia.org/wikipedia/commons/2/2e/Carex_cespitosa_Kiiminki%2C_Finland_16.06.2013_img_2.jpg,356098,5045630
Carex chordorrhiza,Juurtosara,1,https://upload.wikimedia.org/wikipedia/commons/f/f8/Carex_spp_Sturm26.jpg,326876,16924962
###ERROR###Carex demissa,Lännenhernesara
Carex diandra,Liereäsara,1,https://upload.wikimedia.org/wikipedia/commons/0/00/Carex_diandra.jpg,646418,21115046
Carex digitata,Sormisara,1,https://upload.wikimedia.org/wikipedia/commons/3/30/Elachista_gleichenella.jpg,326831,26459763
###ERROR###Carex dioica,Äimäsara
Carex disperma,Hentosara,1,https://upload.wikimedia.org/wikipedia/commons/4/48/Carexdisperma.jpg,356098,21115295
Carex distans,Välisara,1,https://upload.wikimedia.org/wikipedia/commons/f/f8/Carex_distans_maennl.jpeg,356098,39406981
Carex disticha,Kahtaissara,1,https://upload.wikimedia.org/wikipedia/commons/4/4e/Carex_disticha.jpeg,326876,25301236
Carex echinata,Tähtisara,1,https://upload.wikimedia.org/wikipedia/commons/2/25/Carex.echinata.jpg,356098,14834853
###ERROR###Carex elata,Piukkasara
###ERROR###Carex elata ssp. elata,Lännenpiukkasara
###ERROR###Carex elata ssp. omskiana,Idänpiukkasara
Carex elongata,Pitkäpääsara,1,https://upload.wikimedia.org/wikipedia/commons/3/3b/Carex_spp_Sturm55.jpg,356098,39358632
Carex ericetorum,Kanervisara,1,https://upload.wikimedia.org/wikipedia/commons/9/99/Cleaned-Illustration_Carex_ericetorum.jpg,629747,16924976
Carex extensa,Itämerensara,1,https://upload.wikimedia.org/wikipedia/commons/9/99/Carex_extensa.jpeg,356098,36325816
Carex flacca,Vahasara,1,https://upload.wikimedia.org/wikipedia/commons/5/51/Carex_flacca.jpeg,356098,5695903
Carex flava,Keltasara,1,https://upload.wikimedia.org/wikipedia/commons/3/3b/Carex_spp_Sturm55.jpg,655198,39358632
###ERROR###Carex fuliginosa ssp. misandra,Nokisara
Carex glacialis,Varvassara,1,https://upload.wikimedia.org/wikipedia/commons/3/3b/Carex_spp_Sturm55.jpg,1019289,39358632
###ERROR###Carex glareosa,Somersara
Carex globularis,Pallosara,1,https://upload.wikimedia.org/wikipedia/commons/6/69/Carex_globularis.jpg,321584,16924982
###ERROR###Carex halophila,Suolasara
###ERROR###Carex hartmanii,Patukkasara
Carex heleonastes,Lettosara,1,https://upload.wikimedia.org/wikipedia/commons/3/3b/Carex_spp_Sturm55.jpg,356034,39358632
Carex hirta,Karvasara,1,https://upload.wikimedia.org/wikipedia/commons/5/52/Carex_hirta_-_Oslo_botanical_garden_-_IMG_8902.jpg,992327,31949068
Carex holostoma,Tundrasara,1,https://upload.wikimedia.org/wikipedia/commons/3/3b/Carex_spp_Sturm55.jpg,727713,39358632
###ERROR###Carex hostiana,Hostinsara
Carex lachenalii,Riekonsara,1,https://upload.wikimedia.org/wikipedia/commons/3/3b/Carex_spp_Sturm55.jpg,356098,39358632
Carex lapponica,Lapinsara,1,https://upload.wikimedia.org/wikipedia/commons/3/3b/Carex_spp_Sturm55.jpg,356098,39358632
Carex lasiocarpa,Jouhisara,1,https://upload.wikimedia.org/wikipedia/commons/7/74/Carex_lasiocarpa_famale_spike_kz.jpg,999437,14834974
###ERROR###Carex laxa,Velttosara
Carex lepidocarpa,Nokkasara,1,https://upload.wikimedia.org/wikipedia/commons/1/11/Early_Marsh_Orchid_%28Dactylorhiza_incarnata%29_-_geograph.org.uk_-_716936.jpg,655198,36807577
###ERROR###Carex lepidocarpa ssp. jemtlandica,Kuusamonnokkasara
###ERROR###Carex lepidocarpa ssp. lepidocarpa,Etelännokkasara
Carex leporina,Jänönsara,1,https://upload.wikimedia.org/wikipedia/commons/7/71/Carex.ovalis.2.jpg,999442,21212440
Carex limosa,Mutasara,1,https://upload.wikimedia.org/wikipedia/commons/3/3f/Carex_limosa_inflorescence_kz.jpg,316208,14835099
Carex livida,Vaaleasara,1,https://upload.wikimedia.org/wikipedia/commons/f/f4/Carex_livida.jpg,819098,34053503
Carex loliacea,Korpisara,1,https://upload.wikimedia.org/wikipedia/commons/3/3b/Carex_spp_Sturm55.jpg,356098,39358632
###ERROR###Carex mackenziei,Merisara
Carex macloviana,Sopulinsara,1,https://upload.wikimedia.org/wikipedia/commons/6/61/Carex_ovalis.jpeg,999442,39359184
###ERROR###Carex maritima,Käyräsara
Carex melanostachya,Unkarinsara,1,https://upload.wikimedia.org/wikipedia/commons/3/3b/Carex_spp_Sturm55.jpg,999407,39358632
Carex microglochin,Sukassara,1,https://upload.wikimedia.org/wikipedia/commons/3/3b/Carex_spp_Sturm55.jpg,856748,39358632
Carex montana,Vuorisara,1,https://upload.wikimedia.org/wikipedia/commons/3/3b/Carex_spp_Sturm55.jpg,860505,39358632
Carex muricata,Törrösara,1,https://upload.wikimedia.org/wikipedia/commons/3/30/Elachista_gleichenella.jpg,999356,26459763
Carex nigra,Jokapaikansara,1,https://upload.wikimedia.org/wikipedia/commons/d/d5/Carex_nigra.JPG,326814,16924985
###ERROR###Carex nigra ssp. juncella,Tupassara
###ERROR###Carex nigra ssp. nigra,Juolasara
Carex norvegica,Kirjosara,1,https://upload.wikimedia.org/wikipedia/commons/3/3b/Carex_spp_Sturm55.jpg,356098,39358632
###ERROR###Carex norvegica ssp. inferalpina,Siperiankirjosara
Carex norvegica ssp. norvegica,Tunturikirjosara,1,https://upload.wikimedia.org/wikipedia/commons/2/23/Artemisia_norvegica_1.jpg,140387,33690814
Carex ornithopoda,Räpyläsara,1,https://upload.wikimedia.org/wikipedia/commons/3/30/Elachista_gleichenella.jpg,540423,26459763
Carex otrubae,Revonsara,1,https://upload.wikimedia.org/wikipedia/commons/4/4f/Carex_otrubae.jpeg,999383,39372440
Carex paleacea,Vihnesara,1,https://upload.wikimedia.org/wikipedia/commons/b/ba/Carex_palacea.png,1000243,28094535
###ERROR###Carex pallescens,Kalvassara
###ERROR###Carex pallidula,Harjusormisara
Carex panicea,Hirssisara,1,https://upload.wikimedia.org/wikipedia/commons/0/02/Carex_panicea_fruchtstand.jpeg,600893,36855121
Carex paniculata,Lähdesara,1,https://upload.wikimedia.org/wikipedia/commons/7/7a/Carex_paniculata_fruchtstand.jpeg,646524,39372557
###ERROR###Carex parallela,Soukkasara
Carex pauciflora,Rahkasara,1,https://upload.wikimedia.org/wikipedia/commons/e/ee/Carex_pauciflora_1.jpg,326830,16924988
Carex paupercula,Riippasara,1,https://upload.wikimedia.org/wikipedia/commons/f/fe/Carex_paupercula.jpg,581330,16924993
###ERROR###Carex pediformis ssp. rhizodes,Jalkasara
Carex pilulifera,Virnasara,1,https://upload.wikimedia.org/wikipedia/commons/d/db/Carex_pilulifera.jpeg,356098,32548378
Carex praecox,Idänsara,1,https://upload.wikimedia.org/wikipedia/commons/3/3b/Carex_spp_Sturm55.jpg,356098,39358632
Carex pseudocyperus,Varstasara,1,https://upload.wikimedia.org/wikipedia/commons/b/bf/Carex_pseudocyperus.jpeg,356098,44661792
Carex pulicaris,Kirppusara,1,https://upload.wikimedia.org/wikipedia/commons/d/d1/Carex_pulicaris.jpeg,771476,46427452
Carex rariflora,Harsusara,1,https://upload.wikimedia.org/wikipedia/commons/3/3b/Carex_spp_Sturm55.jpg,581330,39358632
###ERROR###Carex remota,Hajasara
###ERROR###Carex rhynchophysa,Kaislasara
Carex riparia,Vankkasara,1,https://upload.wikimedia.org/wikipedia/commons/d/de/CarexRiparia1.jpg,920142,31747088
Carex rostrata,Pullosara,1,https://upload.wikimedia.org/wikipedia/commons/2/20/Carex_rostrata.jpeg,326833,16924997
###ERROR###Carex rotundata,Aapasara
Carex rupestris,Kalliosara,1,https://upload.wikimedia.org/wikipedia/commons/d/d1/Carex_pulicaris.jpeg,1355643,46427452
Carex saxatilis,Kiiltosara,1,https://upload.wikimedia.org/wikipedia/commons/1/15/Carex_saxatilis.jpg,356098,34053888
Carex spicata,Hakarasara,1,https://upload.wikimedia.org/wikipedia/commons/2/24/Carex_spicata.jpeg,920139,32332139
Carex stenolepis,Kurmitsansara,1,https://upload.wikimedia.org/wikipedia/commons/3/3b/Carex_spp_Sturm55.jpg,356098,39358632
